// MarÃ­a MarteinsdÃ³ttir, 2009
19.039999999999996, 1.1766459133660088, 39.30309734513275,
16.992, 1.1418730957742746, 38.141592920353986,
15.008, 1.1112730162935485, 37.11946902654867,
13.024, 1.0774274738375944, 35.98893805309735,
11.007999999999996, 1.0533183203073253, 35.18362831858407,
8.991999999999996, 1.0287455292091665, 34.36283185840708,
7.007999999999996, 1.015300039740363, 33.9137168141593,
4.992000000000001, 1.0004636375678897, 33.41814159292036,
3.0080000000000027, 1.0037091005431182, 33.52654867256638,
0.9599999999999937, 1.0, 33.40265486725664,
